Frame,Visibility,X,Y,Time
2641,1,901,231,00:01:28.03333333333333
2642,1,908,247,00:01:28.066666666666663
2643,1,916,266,00:01:28.099999999999994
2644,1,921,282,00:01:28.133333333333326
2645,1,925,305,00:01:28.16666666666667
2646,1,891,322,00:01:28.200000000000003
2647,0,0,0,00:01:28.233333333333334
2648,0,0,0,00:01:28.266666666666666
2649,1,795,342,00:01:28.299999999999997
2650,1,775,345,00:01:28.33333333333333
2651,1,763,350,00:01:28.36666666666666
2652,1,751,355,00:01:28.400000000000006
2653,1,741,361,00:01:28.433333333333337
2654,0,0,0,00:01:28.46666666666667
2655,0,0,0,00:01:28.5
2656,0,0,0,00:01:28.53333333333333
2657,0,0,0,00:01:28.566666666666663
2658,0,0,0,00:01:28.599999999999994
2659,0,0,0,00:01:28.633333333333326
2660,0,0,0,00:01:28.66666666666667
2661,0,0,0,00:01:28.700000000000003
2662,0,0,0,00:01:28.733333333333334
2663,0,0,0,00:01:28.766666666666666
2664,0,0,0,00:01:28.799999999999997
2665,0,0,0,00:01:28.83333333333333
2666,0,0,0,00:01:28.86666666666666
2667,0,0,0,00:01:28.900000000000006
2668,0,0,0,00:01:28.933333333333337
2669,0,0,0,00:01:28.96666666666667
2670,1,695,435,00:01:29.0
2671,1,693,438,00:01:29.03333333333333
2672,0,0,0,00:01:29.066666666666663
2673,1,696,453,00:01:29.099999999999994
2674,1,696,461,00:01:29.133333333333326
2675,1,695,468,00:01:29.16666666666667
2676,1,696,477,00:01:29.200000000000003
2677,1,695,487,00:01:29.233333333333334
2678,1,695,497,00:01:29.266666666666666
2679,1,696,505,00:01:29.299999999999997
2680,1,695,501,00:01:29.33333333333333
2681,1,695,497,00:01:29.36666666666666
2682,1,695,496,00:01:29.400000000000006
2683,1,693,493,00:01:29.433333333333337
2684,0,0,0,00:01:29.46666666666667
2685,1,693,495,00:01:29.5
2686,1,695,496,00:01:29.53333333333333
2687,1,693,497,00:01:29.566666666666663
2688,1,695,497,00:01:29.599999999999994
2689,1,696,497,00:01:29.633333333333326
2690,1,695,501,00:01:29.66666666666667
2691,1,693,503,00:01:29.700000000000003
2692,1,693,502,00:01:29.733333333333334
2693,1,692,501,00:01:29.766666666666666
2694,1,692,500,00:01:29.799999999999997
2695,1,692,500,00:01:29.83333333333333
2696,1,692,501,00:01:29.86666666666666
2697,1,692,501,00:01:29.900000000000006
2698,1,692,503,00:01:29.933333333333337
2699,1,691,505,00:01:29.96666666666667
2700,1,690,505,00:01:30.0
2701,1,688,506,00:01:30.03333333333333
2702,1,688,506,00:01:30.066666666666663
2703,0,0,0,00:01:30.099999999999994
2704,0,0,0,00:01:30.133333333333326
2705,0,0,0,00:01:30.16666666666667
2706,0,0,0,00:01:30.200000000000003
2707,0,0,0,00:01:30.233333333333334
2708,0,0,0,00:01:30.266666666666666
2709,0,0,0,00:01:30.299999999999997
2710,0,0,0,00:01:30.33333333333333
2711,0,0,0,00:01:30.36666666666666
2712,0,0,0,00:01:30.400000000000006
2713,0,0,0,00:01:30.433333333333337
2714,0,0,0,00:01:30.46666666666667
2715,0,0,0,00:01:30.5
2716,0,0,0,00:01:30.53333333333333
2717,0,0,0,00:01:30.566666666666663
2718,0,0,0,00:01:30.599999999999994
2719,0,0,0,00:01:30.633333333333326
2720,0,0,0,00:01:30.66666666666667
2721,0,0,0,00:01:30.700000000000003
2722,0,0,0,00:01:30.733333333333334
2723,0,0,0,00:01:30.766666666666666
2724,0,0,0,00:01:30.799999999999997
2725,0,0,0,00:01:30.83333333333333
2726,0,0,0,00:01:30.86666666666666
2727,0,0,0,00:01:30.900000000000006
2728,0,0,0,00:01:30.933333333333337
2729,0,0,0,00:01:30.96666666666667
2730,0,0,0,00:01:31.0
2731,0,0,0,00:01:31.03333333333333
2732,0,0,0,00:01:31.066666666666663
2733,0,0,0,00:01:31.099999999999994
2734,0,0,0,00:01:31.133333333333326
2735,0,0,0,00:01:31.16666666666667
2736,0,0,0,00:01:31.200000000000003
2737,0,0,0,00:01:31.233333333333334
2738,0,0,0,00:01:31.266666666666666
2739,0,0,0,00:01:31.299999999999997
2740,0,0,0,00:01:31.33333333333333
2741,0,0,0,00:01:31.36666666666666
2742,0,0,0,00:01:31.400000000000006
2743,0,0,0,00:01:31.433333333333337
2744,0,0,0,00:01:31.46666666666667
2745,0,0,0,00:01:31.5
2746,0,0,0,00:01:31.53333333333333
2747,0,0,0,00:01:31.566666666666663
2748,0,0,0,00:01:31.599999999999994
2749,0,0,0,00:01:31.633333333333326
2750,0,0,0,00:01:31.66666666666667
2751,0,0,0,00:01:31.700000000000003
2752,0,0,0,00:01:31.733333333333334
2753,0,0,0,00:01:31.766666666666666
2754,0,0,0,00:01:31.799999999999997
2755,0,0,0,00:01:31.83333333333333
2756,0,0,0,00:01:31.86666666666666
2757,0,0,0,00:01:31.900000000000006
2758,0,0,0,00:01:31.933333333333337
2759,0,0,0,00:01:31.96666666666667
2760,0,0,0,00:01:32.0
2761,0,0,0,00:01:32.03333333333333
2762,0,0,0,00:01:32.06666666666666
2763,0,0,0,00:01:32.099999999999994
2764,0,0,0,00:01:32.133333333333326
2765,0,0,0,00:01:32.16666666666667
2766,0,0,0,00:01:32.2
2767,0,0,0,00:01:32.233333333333334
2768,0,0,0,00:01:32.266666666666666
2769,0,0,0,00:01:32.3
2770,0,0,0,00:01:32.33333333333333
2771,0,0,0,00:01:32.36666666666666
2772,0,0,0,00:01:32.400000000000006
2773,0,0,0,00:01:32.43333333333334
2774,0,0,0,00:01:32.46666666666667
2775,0,0,0,00:01:32.5
2776,0,0,0,00:01:32.53333333333333
2777,0,0,0,00:01:32.56666666666666
2778,0,0,0,00:01:32.599999999999994
2779,0,0,0,00:01:32.633333333333326
2780,0,0,0,00:01:32.66666666666667
2781,0,0,0,00:01:32.7
2782,0,0,0,00:01:32.733333333333334
2783,0,0,0,00:01:32.766666666666666
2784,0,0,0,00:01:32.8
2785,0,0,0,00:01:32.83333333333333
2786,0,0,0,00:01:32.86666666666666
2787,0,0,0,00:01:32.900000000000006
2788,0,0,0,00:01:32.93333333333334
2789,0,0,0,00:01:32.96666666666667
2790,0,0,0,00:01:33.0
2791,0,0,0,00:01:33.03333333333333
2792,0,0,0,00:01:33.06666666666666
2793,0,0,0,00:01:33.099999999999994
2794,0,0,0,00:01:33.133333333333326
2795,0,0,0,00:01:33.16666666666667
2796,0,0,0,00:01:33.2
2797,0,0,0,00:01:33.233333333333334
2798,0,0,0,00:01:33.266666666666666
2799,0,0,0,00:01:33.3
2800,0,0,0,00:01:33.33333333333333
2801,0,0,0,00:01:33.36666666666666
2802,0,0,0,00:01:33.400000000000006
2803,0,0,0,00:01:33.43333333333334
2804,0,0,0,00:01:33.46666666666667
2805,0,0,0,00:01:33.5
2806,0,0,0,00:01:33.53333333333333
2807,0,0,0,00:01:33.56666666666666
2808,0,0,0,00:01:33.599999999999994
2809,0,0,0,00:01:33.633333333333326
2810,0,0,0,00:01:33.66666666666667
2811,0,0,0,00:01:33.7
2812,0,0,0,00:01:33.733333333333334
2813,0,0,0,00:01:33.766666666666666
2814,0,0,0,00:01:33.8
2815,0,0,0,00:01:33.83333333333333
2816,0,0,0,00:01:33.86666666666666
2817,0,0,0,00:01:33.900000000000006
2818,0,0,0,00:01:33.93333333333334
2819,0,0,0,00:01:33.96666666666667
2820,0,0,0,00:01:34.0
2821,0,0,0,00:01:34.03333333333333
2822,0,0,0,00:01:34.06666666666666
2823,0,0,0,00:01:34.099999999999994
2824,0,0,0,00:01:34.133333333333326
2825,0,0,0,00:01:34.16666666666667
2826,0,0,0,00:01:34.2
2827,0,0,0,00:01:34.233333333333334
2828,0,0,0,00:01:34.266666666666666
2829,0,0,0,00:01:34.3
2830,0,0,0,00:01:34.33333333333333
2831,0,0,0,00:01:34.36666666666666
2832,0,0,0,00:01:34.400000000000006
2833,0,0,0,00:01:34.43333333333334
2834,0,0,0,00:01:34.46666666666667
2835,0,0,0,00:01:34.5
2836,0,0,0,00:01:34.53333333333333
2837,0,0,0,00:01:34.56666666666666
2838,0,0,0,00:01:34.599999999999994
2839,0,0,0,00:01:34.633333333333326
2840,0,0,0,00:01:34.66666666666667
2841,0,0,0,00:01:34.7
2842,0,0,0,00:01:34.733333333333334
2843,0,0,0,00:01:34.766666666666666
2844,0,0,0,00:01:34.8
2845,0,0,0,00:01:34.83333333333333
2846,0,0,0,00:01:34.86666666666666
2847,0,0,0,00:01:34.900000000000006
2848,0,0,0,00:01:34.93333333333334
2849,0,0,0,00:01:34.96666666666667
2850,0,0,0,00:01:35.0
2851,0,0,0,00:01:35.03333333333333
2852,0,0,0,00:01:35.06666666666666
2853,0,0,0,00:01:35.099999999999994
2854,0,0,0,00:01:35.133333333333326
2855,0,0,0,00:01:35.16666666666667
2856,0,0,0,00:01:35.2
2857,0,0,0,00:01:35.233333333333334
2858,0,0,0,00:01:35.266666666666666
2859,0,0,0,00:01:35.3
2860,0,0,0,00:01:35.33333333333333
2861,0,0,0,00:01:35.36666666666666
2862,0,0,0,00:01:35.400000000000006
2863,0,0,0,00:01:35.43333333333334
2864,0,0,0,00:01:35.46666666666667
2865,0,0,0,00:01:35.5
2866,0,0,0,00:01:35.53333333333333
2867,0,0,0,00:01:35.56666666666666
2868,0,0,0,00:01:35.599999999999994
2869,0,0,0,00:01:35.633333333333326
2870,0,0,0,00:01:35.66666666666667
2871,0,0,0,00:01:35.7
2872,0,0,0,00:01:35.733333333333334
2873,0,0,0,00:01:35.766666666666666
2874,0,0,0,00:01:35.8
2875,0,0,0,00:01:35.83333333333333
2876,0,0,0,00:01:35.86666666666666
2877,0,0,0,00:01:35.900000000000006
2878,0,0,0,00:01:35.93333333333334
2879,0,0,0,00:01:35.96666666666667
2880,0,0,0,00:01:36.0
2881,0,0,0,00:01:36.03333333333333
2882,0,0,0,00:01:36.06666666666666
2883,0,0,0,00:01:36.099999999999994
2884,0,0,0,00:01:36.133333333333326
2885,0,0,0,00:01:36.16666666666667
2886,0,0,0,00:01:36.2
2887,0,0,0,00:01:36.233333333333334
2888,0,0,0,00:01:36.266666666666666
2889,0,0,0,00:01:36.3
2890,0,0,0,00:01:36.33333333333333
2891,0,0,0,00:01:36.36666666666666
2892,0,0,0,00:01:36.400000000000006
2893,0,0,0,00:01:36.43333333333334
2894,0,0,0,00:01:36.46666666666667
2895,0,0,0,00:01:36.5
2896,0,0,0,00:01:36.53333333333333
2897,0,0,0,00:01:36.56666666666666
2898,0,0,0,00:01:36.599999999999994
2899,0,0,0,00:01:36.633333333333326
2900,0,0,0,00:01:36.66666666666667
2901,0,0,0,00:01:36.7
2902,0,0,0,00:01:36.733333333333334
2903,0,0,0,00:01:36.766666666666666
2904,0,0,0,00:01:36.8
2905,0,0,0,00:01:36.83333333333333
2906,0,0,0,00:01:36.86666666666666
2907,0,0,0,00:01:36.900000000000006
2908,0,0,0,00:01:36.93333333333334
2909,0,0,0,00:01:36.96666666666667
2910,0,0,0,00:01:37.0
2911,0,0,0,00:01:37.03333333333333
2912,0,0,0,00:01:37.06666666666666
2913,0,0,0,00:01:37.099999999999994
2914,0,0,0,00:01:37.133333333333326
2915,0,0,0,00:01:37.16666666666667
2916,0,0,0,00:01:37.2
2917,0,0,0,00:01:37.233333333333334
2918,0,0,0,00:01:37.266666666666666
2919,0,0,0,00:01:37.3
2920,0,0,0,00:01:37.33333333333333
2921,0,0,0,00:01:37.36666666666666
2922,0,0,0,00:01:37.400000000000006
2923,0,0,0,00:01:37.43333333333334
2924,0,0,0,00:01:37.46666666666667
2925,0,0,0,00:01:37.5
2926,0,0,0,00:01:37.53333333333333
2927,0,0,0,00:01:37.56666666666666
2928,0,0,0,00:01:37.599999999999994
2929,0,0,0,00:01:37.633333333333326
2930,0,0,0,00:01:37.66666666666667
2931,0,0,0,00:01:37.7
2932,0,0,0,00:01:37.733333333333334
2933,0,0,0,00:01:37.766666666666666
2934,0,0,0,00:01:37.8
2935,0,0,0,00:01:37.83333333333333
2936,0,0,0,00:01:37.86666666666666
2937,0,0,0,00:01:37.900000000000006
2938,0,0,0,00:01:37.93333333333334
2939,0,0,0,00:01:37.96666666666667
2940,0,0,0,00:01:38.0
2941,0,0,0,00:01:38.03333333333333
2942,0,0,0,00:01:38.06666666666666
2943,1,713,436,00:01:38.099999999999994
2944,1,713,436,00:01:38.133333333333326
2945,1,715,436,00:01:38.16666666666667
2946,0,0,0,00:01:38.2
2947,0,0,0,00:01:38.233333333333334
2948,0,0,0,00:01:38.266666666666666
2949,1,726,451,00:01:38.3
2950,1,726,457,00:01:38.33333333333333
2951,1,728,466,00:01:38.36666666666666
2952,1,731,473,00:01:38.400000000000006
2953,1,732,483,00:01:38.43333333333334
2954,1,736,493,00:01:38.46666666666667
2955,0,0,0,00:01:38.5
2956,0,0,0,00:01:38.53333333333333
2957,0,0,0,00:01:38.56666666666666
2958,1,746,357,00:01:38.599999999999994
2959,1,746,337,00:01:38.633333333333326
2960,1,746,320,00:01:38.66666666666667
2961,1,746,305,00:01:38.7
2962,1,748,293,00:01:38.733333333333334
2963,1,748,283,00:01:38.766666666666666
2964,1,748,276,00:01:38.8
2965,1,748,268,00:01:38.83333333333333
2966,1,750,263,00:01:38.86666666666666
2967,1,750,258,00:01:38.900000000000006
2968,1,750,256,00:01:38.93333333333334
2969,1,751,252,00:01:38.96666666666667
2970,1,751,252,00:01:39.0
2971,1,751,251,00:01:39.03333333333333
2972,1,751,250,00:01:39.06666666666666
2973,1,751,250,00:01:39.099999999999994
2974,1,751,251,00:01:39.133333333333326
2975,1,752,253,00:01:39.16666666666667
2976,1,752,253,00:01:39.2
2977,1,753,256,00:01:39.233333333333334
2978,1,753,261,00:01:39.266666666666666
2979,1,753,263,00:01:39.3
2980,1,755,268,00:01:39.33333333333333
2981,1,756,272,00:01:39.36666666666666
2982,1,756,276,00:01:39.400000000000006
2983,1,756,283,00:01:39.43333333333334
2984,1,756,287,00:01:39.46666666666667
2985,1,756,295,00:01:39.5
2986,1,757,301,00:01:39.53333333333333
2987,1,758,306,00:01:39.56666666666666
2988,1,758,313,00:01:39.599999999999994
2989,1,760,321,00:01:39.633333333333326
2990,1,758,328,00:01:39.66666666666667
2991,1,761,336,00:01:39.7
2992,1,761,343,00:01:39.733333333333334
2993,1,761,351,00:01:39.766666666666666
2994,1,761,358,00:01:39.8
2995,1,763,363,00:01:39.83333333333333
2996,1,772,332,00:01:39.86666666666666
2997,1,781,307,00:01:39.900000000000006
2998,1,788,287,00:01:39.93333333333334
2999,1,796,267,00:01:39.96666666666667
3000,1,802,248,00:01:40.0
3001,1,808,231,00:01:40.03333333333333
3002,1,813,217,00:01:40.06666666666666
3003,1,821,201,00:01:40.099999999999994
3004,1,827,187,00:01:40.133333333333326
3005,1,831,173,00:01:40.16666666666667
3006,1,837,161,00:01:40.2
3007,1,843,151,00:01:40.233333333333334
3008,1,848,141,00:01:40.266666666666666
3009,1,856,131,00:01:40.3
3010,1,861,122,00:01:40.33333333333333
3011,1,866,115,00:01:40.36666666666666
3012,1,871,107,00:01:40.400000000000006
3013,1,877,103,00:01:40.43333333333334
3014,1,885,96,00:01:40.46666666666667
3015,1,888,91,00:01:40.5
3016,1,895,88,00:01:40.53333333333333
3017,1,901,86,00:01:40.56666666666666
3018,1,906,87,00:01:40.599999999999994
3019,1,912,87,00:01:40.633333333333326
3020,1,918,87,00:01:40.66666666666667
3021,1,922,91,00:01:40.7
3022,1,927,96,00:01:40.733333333333334
3023,1,935,102,00:01:40.766666666666666
3024,1,941,107,00:01:40.8
3025,1,945,115,00:01:40.83333333333333
3026,1,947,121,00:01:40.86666666666666
3027,0,0,0,00:01:40.900000000000006
3028,0,0,0,00:01:40.93333333333334
3029,0,0,0,00:01:40.96666666666667
3030,1,973,178,00:01:41.0
3031,1,978,195,00:01:41.03333333333333
3032,0,0,0,00:01:41.06666666666666
3033,1,991,236,00:01:41.099999999999994
3034,1,995,256,00:01:41.133333333333326
3035,0,0,0,00:01:41.16666666666667
3036,1,1006,306,00:01:41.2
3037,1,1008,325,00:01:41.233333333333334
3038,0,0,0,00:01:41.266666666666666
3039,1,873,308,00:01:41.3
3040,0,0,0,00:01:41.33333333333333
3041,1,826,303,00:01:41.36666666666666
3042,1,811,303,00:01:41.400000000000006
3043,1,798,303,00:01:41.43333333333334
3044,1,790,305,00:01:41.46666666666667
3045,1,782,306,00:01:41.5
3046,1,776,308,00:01:41.53333333333333
3047,1,770,311,00:01:41.56666666666666
3048,1,766,313,00:01:41.599999999999994
3049,1,761,316,00:01:41.633333333333326
3050,1,758,321,00:01:41.66666666666667
3051,1,755,323,00:01:41.7
3052,1,751,328,00:01:41.733333333333334
3053,1,748,331,00:01:41.766666666666666
3054,1,746,336,00:01:41.8
3055,1,745,341,00:01:41.83333333333333
3056,1,743,346,00:01:41.86666666666666
3057,1,741,351,00:01:41.900000000000006
3058,1,738,357,00:01:41.93333333333334
3059,1,738,361,00:01:41.96666666666667
3060,0,0,0,00:01:42.0
3061,0,0,0,00:01:42.03333333333333
3062,0,0,0,00:01:42.06666666666666
3063,0,0,0,00:01:42.099999999999994
3064,1,725,355,00:01:42.133333333333326
3065,1,723,347,00:01:42.16666666666667
3066,1,718,337,00:01:42.2
3067,1,716,328,00:01:42.233333333333334
3068,1,712,322,00:01:42.266666666666666
3069,1,708,317,00:01:42.3
3070,1,706,311,00:01:42.33333333333333
3071,1,702,306,00:01:42.36666666666666
3072,1,698,303,00:01:42.400000000000006
3073,1,696,301,00:01:42.43333333333334
3074,1,692,298,00:01:42.46666666666667
3075,1,688,297,00:01:42.5
3076,1,686,297,00:01:42.53333333333333
3077,1,682,298,00:01:42.56666666666666
3078,1,678,301,00:01:42.599999999999994
3079,1,673,306,00:01:42.633333333333326
3080,1,671,310,00:01:42.66666666666667
3081,1,666,316,00:01:42.7
3082,1,663,322,00:01:42.733333333333334
3083,1,658,331,00:01:42.766666666666666
3084,1,655,340,00:01:42.8
3085,1,651,353,00:01:42.83333333333333
3086,1,663,328,00:01:42.86666666666666
3087,1,675,305,00:01:42.89999999999999
3088,1,682,293,00:01:42.93333333333334
3089,1,686,283,00:01:42.96666666666667
3090,1,691,276,00:01:43.0
3091,1,696,271,00:01:43.03333333333333
3092,1,698,268,00:01:43.06666666666666
3093,1,701,267,00:01:43.099999999999994
3094,1,703,266,00:01:43.133333333333326
3095,1,706,266,00:01:43.16666666666667
3096,1,708,266,00:01:43.2
3097,1,711,268,00:01:43.233333333333334
3098,1,711,270,00:01:43.266666666666666
3099,1,713,271,00:01:43.3
3100,1,716,275,00:01:43.33333333333333
3101,1,716,277,00:01:43.36666666666666
3102,1,718,281,00:01:43.39999999999999
3103,1,720,286,00:01:43.43333333333334
3104,1,721,290,00:01:43.46666666666667
3105,1,721,293,00:01:43.5
3106,1,723,298,00:01:43.53333333333333
3107,1,726,305,00:01:43.56666666666666
3108,1,726,311,00:01:43.599999999999994
3109,1,726,316,00:01:43.633333333333326
3110,1,728,321,00:01:43.66666666666667
3111,1,728,328,00:01:43.7
3112,1,730,336,00:01:43.733333333333334
3113,1,731,341,00:01:43.766666666666666
3114,1,730,346,00:01:43.8
3115,1,722,336,00:01:43.83333333333333
3116,1,716,318,00:01:43.86666666666666
3117,1,708,301,00:01:43.89999999999999
3118,1,701,286,00:01:43.93333333333334
3119,1,695,271,00:01:43.96666666666667
3120,1,688,258,00:01:44.0
3121,1,681,246,00:01:44.03333333333333
3122,1,676,236,00:01:44.06666666666666
3123,1,668,226,00:01:44.099999999999994
3124,1,663,216,00:01:44.133333333333326
3125,1,656,211,00:01:44.16666666666667
3126,1,651,201,00:01:44.2
3127,1,646,196,00:01:44.233333333333334
3128,1,638,188,00:01:44.266666666666666
3129,1,633,186,00:01:44.3
3130,1,627,181,00:01:44.33333333333333
3131,1,621,178,00:01:44.36666666666666
3132,1,616,176,00:01:44.39999999999999
3133,1,608,176,00:01:44.43333333333334
3134,1,602,175,00:01:44.46666666666667
3135,1,597,176,00:01:44.5
3136,1,591,176,00:01:44.53333333333333
3137,1,583,180,00:01:44.56666666666666
3138,1,578,183,00:01:44.599999999999994
3139,1,572,188,00:01:44.633333333333326
3140,1,566,193,00:01:44.66666666666667
3141,1,561,200,00:01:44.7
3142,1,555,206,00:01:44.733333333333334
3143,1,548,215,00:01:44.766666666666666
3144,1,543,226,00:01:44.8
3145,1,536,237,00:01:44.83333333333333
3146,0,0,0,00:01:44.86666666666666
3147,1,525,260,00:01:44.89999999999999
3148,1,518,273,00:01:44.93333333333334
3149,1,513,288,00:01:44.96666666666667
3150,1,508,305,00:01:45.0
3151,1,503,321,00:01:45.03333333333333
3152,1,498,338,00:01:45.06666666666666
3153,1,492,356,00:01:45.099999999999994
3154,1,491,371,00:01:45.133333333333326
3155,1,517,345,00:01:45.16666666666667
3156,1,546,318,00:01:45.2
3157,1,562,292,00:01:45.233333333333334
3158,1,576,273,00:01:45.266666666666666
3159,1,586,261,00:01:45.3
3160,1,597,248,00:01:45.33333333333333
3161,1,606,238,00:01:45.36666666666666
3162,1,613,231,00:01:45.39999999999999
3163,1,621,226,00:01:45.43333333333334
3164,1,626,221,00:01:45.46666666666667
3165,1,632,217,00:01:45.5
3166,1,638,216,00:01:45.53333333333333
3167,1,642,213,00:01:45.56666666666666
3168,1,646,213,00:01:45.599999999999994
3169,1,651,213,00:01:45.633333333333326
3170,1,655,213,00:01:45.66666666666667
3171,1,658,215,00:01:45.7
3172,1,662,216,00:01:45.733333333333334
3173,1,666,220,00:01:45.766666666666666
3174,1,668,221,00:01:45.8
3175,1,671,226,00:01:45.83333333333333
3176,1,675,231,00:01:45.86666666666666
3177,1,676,236,00:01:45.89999999999999
3178,1,680,240,00:01:45.93333333333334
3179,1,681,246,00:01:45.96666666666667
3180,1,685,251,00:01:46.0
3181,1,686,256,00:01:46.03333333333333
3182,1,688,263,00:01:46.06666666666666
3183,1,691,271,00:01:46.099999999999994
3184,1,692,278,00:01:46.133333333333326
3185,1,695,285,00:01:46.16666666666667
3186,1,696,292,00:01:46.2
3187,1,698,301,00:01:46.233333333333334
3188,1,698,308,00:01:46.266666666666666
3189,1,701,316,00:01:46.3
3190,1,701,326,00:01:46.33333333333333
3191,1,703,333,00:01:46.36666666666666
3192,1,706,342,00:01:46.39999999999999
3193,1,706,351,00:01:46.43333333333334
3194,1,708,356,00:01:46.46666666666667
3195,1,713,338,00:01:46.5
3196,1,717,328,00:01:46.53333333333333
3197,1,721,318,00:01:46.56666666666666
3198,1,726,308,00:01:46.599999999999994
3199,1,730,298,00:01:46.633333333333326
3200,1,732,292,00:01:46.66666666666667
3201,1,738,286,00:01:46.7
3202,1,741,278,00:01:46.733333333333334
3203,1,745,276,00:01:46.766666666666666
3204,1,748,271,00:01:46.8
3205,1,752,268,00:01:46.83333333333333
3206,1,755,266,00:01:46.86666666666666
3207,1,758,266,00:01:46.89999999999999
3208,1,763,266,00:01:46.93333333333334
3209,1,767,267,00:01:46.96666666666667
3210,1,770,272,00:01:47.0
3211,1,771,273,00:01:47.03333333333333
3212,0,0,0,00:01:47.06666666666666
3213,1,751,311,00:01:47.099999999999994
3214,1,741,321,00:01:47.133333333333326
3215,1,736,336,00:01:47.16666666666667
3216,0,0,0,00:01:47.2
3217,0,0,0,00:01:47.233333333333334
3218,0,0,0,00:01:47.266666666666666
3219,0,0,0,00:01:47.3
3220,0,0,0,00:01:47.33333333333333
3221,0,0,0,00:01:47.36666666666666
3222,0,0,0,00:01:47.39999999999999
3223,0,0,0,00:01:47.43333333333334
3224,0,0,0,00:01:47.46666666666667
3225,0,0,0,00:01:47.5
3226,0,0,0,00:01:47.53333333333333
3227,0,0,0,00:01:47.56666666666666
3228,0,0,0,00:01:47.599999999999994
3229,0,0,0,00:01:47.633333333333326
3230,0,0,0,00:01:47.66666666666667
3231,0,0,0,00:01:47.7
3232,0,0,0,00:01:47.733333333333334
3233,0,0,0,00:01:47.766666666666666
3234,0,0,0,00:01:47.8
3235,0,0,0,00:01:47.83333333333333
3236,0,0,0,00:01:47.86666666666666
3237,0,0,0,00:01:47.89999999999999
3238,1,666,355,00:01:47.93333333333334
3239,1,661,346,00:01:47.96666666666667
3240,1,656,338,00:01:48.0
3241,1,653,332,00:01:48.03333333333333
3242,1,648,328,00:01:48.06666666666666
3243,1,646,323,00:01:48.099999999999994
3244,1,642,318,00:01:48.133333333333326
3245,1,638,316,00:01:48.16666666666667
3246,1,636,315,00:01:48.2
3247,1,631,312,00:01:48.233333333333334
3248,1,627,311,00:01:48.266666666666666
3249,1,623,311,00:01:48.3
3250,1,620,311,00:01:48.33333333333333
3251,1,616,312,00:01:48.36666666666666
3252,1,612,316,00:01:48.39999999999999
3253,1,608,317,00:01:48.43333333333334
3254,1,603,321,00:01:48.46666666666667
3255,1,601,326,00:01:48.5
3256,1,596,331,00:01:48.53333333333333
3257,1,593,336,00:01:48.56666666666666
3258,1,591,342,00:01:48.599999999999994
3259,1,586,350,00:01:48.633333333333326
3260,1,583,356,00:01:48.66666666666667
3261,1,581,363,00:01:48.7
3262,1,578,373,00:01:48.733333333333334
3263,1,575,381,00:01:48.766666666666666
3264,1,571,391,00:01:48.8
3265,1,568,403,00:01:48.83333333333333
3266,1,566,415,00:01:48.86666666666666
3267,1,563,426,00:01:48.89999999999999
3268,1,561,438,00:01:48.93333333333334
3269,1,558,448,00:01:48.96666666666667
3270,1,556,462,00:01:49.0
3271,1,553,473,00:01:49.03333333333333
3272,1,551,487,00:01:49.06666666666666
3273,1,550,501,00:01:49.099999999999994
3274,1,548,510,00:01:49.133333333333326
3275,1,547,503,00:01:49.16666666666667
3276,1,546,501,00:01:49.2
3277,1,547,500,00:01:49.233333333333334
3278,1,547,498,00:01:49.266666666666666
3279,0,0,0,00:01:49.3
3280,0,0,0,00:01:49.33333333333333
3281,0,0,0,00:01:49.36666666666666
3282,0,0,0,00:01:49.39999999999999
3283,0,0,0,00:01:49.43333333333334
3284,0,0,0,00:01:49.46666666666667
3285,0,0,0,00:01:49.5
3286,0,0,0,00:01:49.53333333333333
3287,0,0,0,00:01:49.56666666666666
3288,0,0,0,00:01:49.599999999999994
3289,0,0,0,00:01:49.633333333333326
3290,0,0,0,00:01:49.66666666666667
3291,0,0,0,00:01:49.7
3292,0,0,0,00:01:49.733333333333334
3293,0,0,0,00:01:49.766666666666666
3294,0,0,0,00:01:49.8
3295,0,0,0,00:01:49.83333333333333
3296,0,0,0,00:01:49.86666666666666
3297,0,0,0,00:01:49.89999999999999
3298,0,0,0,00:01:49.93333333333334
3299,0,0,0,00:01:49.96666666666667
3300,0,0,0,00:01:50.0
3301,0,0,0,00:01:50.03333333333333
3302,0,0,0,00:01:50.06666666666666
3303,0,0,0,00:01:50.099999999999994
3304,0,0,0,00:01:50.133333333333326
3305,0,0,0,00:01:50.16666666666667
3306,0,0,0,00:01:50.2
3307,0,0,0,00:01:50.233333333333334
3308,0,0,0,00:01:50.266666666666666
3309,0,0,0,00:01:50.3
3310,0,0,0,00:01:50.33333333333333
3311,0,0,0,00:01:50.36666666666666
3312,0,0,0,00:01:50.39999999999999
3313,0,0,0,00:01:50.43333333333334
3314,0,0,0,00:01:50.46666666666667
3315,0,0,0,00:01:50.5
3316,0,0,0,00:01:50.53333333333333
3317,0,0,0,00:01:50.56666666666666
3318,0,0,0,00:01:50.599999999999994
3319,0,0,0,00:01:50.633333333333326
3320,0,0,0,00:01:50.66666666666667
3321,0,0,0,00:01:50.7
3322,0,0,0,00:01:50.733333333333334
3323,0,0,0,00:01:50.766666666666666
3324,0,0,0,00:01:50.8
3325,0,0,0,00:01:50.83333333333333
3326,0,0,0,00:01:50.86666666666666
3327,0,0,0,00:01:50.89999999999999
3328,0,0,0,00:01:50.93333333333334
